,hmid,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,age,country,gender,marital,parenthood
465,47058,503,24h,"A training run in which everything felt good, really enjoyed the feel of my new shoes and I set a few personal bests.","A training run in which everything felt good, really enjoyed the feel of my new shoes and I set a few personal bests.",True,1,,exercise,40,GBR,m,single,n
466,44339,723,24h,"I went for a run in the park, then did some calisthenics exercises.","I went for a run in the park, then did some calisthenics exercises.",True,1,,exercise,32,MDA,m,single,n
467,44354,114,24h,I had a great workout last night and feel great about my level of effort. ,I had a great workout last night and feel great about my level of effort. ,True,1,,exercise,34,USA,m,married,y
468,47844,114,24h,I am happy that I went for a run yesterday. ,I am happy that I went for a run yesterday. ,True,1,,exercise,34,USA,m,married,y
469,62433,114,3m,I was happy that was able to complete my gym challenge. ,I was happy that was able to complete my gym challenge. ,True,1,exercise,exercise,34,USA,m,married,y
470,44380,833,24h,I completed a 37 mile road bike ride with an awesome average speed.,I completed a 37 mile road bike ride with an awesome average speed.,True,1,,exercise,54,USA,f,married,y
471,56868,833,24h,I completed a 40 mile raod bike ride safely.,I completed a 40 mile road bike ride safely.,False,1,,exercise,54,USA,f,married,y
472,116641,833,24h,I walked 5 miles.,I walked 5 miles.,True,1,exercise,exercise,54,USA,f,married,y
473,44476,7176,24h,I went to the gym.I had a great work out and felt amazing after.I worked out for almost two hours and it was very stress free great feeling.,I went to the gym.I had a great work out and felt amazing after.I worked out for almost two hours and it was very stress free great feeling.,True,1,,exercise,35.0,USA,m,married,y
474,44513,13406,24h,I took my dogs out for a walk and they were so happy to be outside running around and the exercise made me feel good.,I took my dogs out for a walk and they were so happy to be outside running around and the exercise made me feel good.,True,1,,exercise,37.0,USA,f,married,y
475,44581,8,24h,I had a very good workout.,I had a very good workout.,True,1,,exercise,29,VNM,m,single,n
476,48169,8,24h,I had a very good workout.,I had a very good workout.,True,1,,exercise,29,VNM,m,single,n
477,111406,8,24h,I had a good workout.,I had a good workout.,True,1,exercise,exercise,29,VNM,m,single,n
478,44677,10879,24h,"Yesterday I ran 4 miles while blasting my new Ipod Shuffle that I got for Christmas.  I enjoy working out, but was really tired yesterday and did not want to do anything.  I made myself get up, get out and get running and though I was very tired and sluggish starting, my music quickly got me in the mood and I knocked a whole minute and a half off my pace time.  It made me feel wonderful, epecially since I'm training for a 5K coming up the beginning of May.","Yesterday I ran 4 miles while blasting my new Ipod Shuffle that I got for Christmas.  I enjoy working out, but was really tired yesterday and did not want to do anything.  I made myself get up, get out and get running and though I was very tired and sluggish starting, my music quickly got me in the mood and I knocked a whole minute and a half off my pace time.  It made me feel wonderful, especially since I'm training for a 5K coming up the beginning of May.",False,4,,exercise,47.0,USA,f,single,n
479,44726,10366,24h,"Today, I got out of work early so, I went for a long jog.","Today, I got out of work early so, I went for a long jog.",True,1,,exercise,22.0,USA,m,single,n
480,44785,394,24h,I went running this morning before it rained and it was a good workout.,I went running this morning before it rained and it was a good workout.,True,1,,exercise,24.0,USA,m,single,n
481,72913,394,3m,I was able to backpack 20 miles in a day after working hard to get in shape. ,I was able to backpack 20 miles in a day after working hard to get in shape. ,True,1,,exercise,24.0,USA,m,single,n
482,120090,394,24h,I got up a little earlier and got a good workout in before work. ,I got up a little earlier and got a good workout in before work. ,True,1,,exercise,24.0,USA,m,single,n
483,44868,361,24h,Tonight I left the gym just in time to avoid the rain.,Tonight I left the gym just in time to avoid the rain.,True,1,,exercise,31,USA,m,single,n
484,56998,361,24h,"After working hard at the gym, I rewarded myself with some junk food.","After working hard at the gym, I rewarded myself with some junk food.",True,1,,exercise,31,USA,m,single,n
485,121406,361,24h,I got a chance to go to the gym and work out after not having gone for a while.,I got a chance to go to the gym and work out after not having gone for a while.,True,1,,exercise,31,USA,m,single,n
486,125294,361,24h,I went to the gym and worked out.,I went to the gym and worked out.,True,1,,exercise,31,USA,m,single,n
487,44924,43,24h,i was able to get some decent exercise in today.,i was able to get some decent exercise in today.,True,1,exercise,exercise,36,USA,m,married,y
488,117056,43,24h,Found a few minutes to get some exercise in.,Found a few minutes to get some exercise in.,True,1,,exercise,36,USA,m,married,y
489,44988,64,24h,"I had an excellent workout at the gym, it was leg day and I love leg day!","I had an excellent workout at the gym, it was leg day and I love leg day!",True,1,,exercise,48,USA,f,married,y
490,45987,64,24h,My puppy and I went for a really nice 3 mile walk this morning.,My puppy and I went for a really nice 3 mile walk this morning.,True,1,,exercise,48,USA,f,married,y
491,48012,64,24h,"After being sick for over a week, I went for a 4 mile run and it felt pretty good. ","After being sick for over a week, I went for a 4 mile run and it felt pretty good. ",True,1,,exercise,48,USA,f,married,y
492,115679,64,24h,I was able to take my puppy on a 3 mile walk without any pain. ,I was able to take my puppy on a 3 mile walk without any pain. ,True,1,,exercise,48,USA,f,married,y
493,45065,998,24h,Ran my workout in a record time. ,Ran my workout in a record time. ,True,1,achievement,exercise,28,USA,m,single,y
494,45068,1238,24h,I went on a 5mi run through a pretty neighborhood.,I went on a 5mi run through a pretty neighborhood.,True,1,exercise,exercise,35,USA,m,married,y
495,45113,204,24h,I found a really fun new workout video that I will be incorporating into my weekly exercise routine.,I found a really fun new workout video that I will be incorporating into my weekly exercise routine.,True,1,,exercise,30,USA,f,single,n
496,85948,204,3m,I started a new morning routine where I walk around the neighborhood park for at least two miles.,I started a new morning routine where I walk around the neighborhood park for at least two miles.,True,1,,exercise,30,USA,f,single,n
497,45245,3524,24h,I worked out at the gym for almost an hour and did both cardio and circuit strength training.,I worked out at the gym for almost an hour and did both cardio and circuit strength training.,True,1,,exercise,48.0,USA,f,married,y
498,45271,808,24h,I went for a run for the first time in a long time,I went for a run for the first time in a long time,True,1,,exercise,25.0,USA,m,single,n
499,51508,808,24h,I went on an intense bike ride and got some good exercise,I went on an intense bike ride and got some good exercise,True,1,,exercise,25.0,USA,m,single,n
500,45282,1748,24h,I worked out.,I worked out.,True,1,,exercise,25,USA,m,single,n
501,45296,373,24h,I went jogging to the park,I went jogging to the park,True,1,,exercise,26,USA,f,single,n
502,124232,373,24h,I was at the gym,I was at the gym,True,1,,exercise,26,USA,f,single,n
503,45430,1595,24h,I worked out at the gym for over an hour.,I worked out at the gym for over an hour.,True,1,,exercise,28,USA,m,single,n
504,45647,4144,24h,i worked out,i worked out,True,1,,exercise,22.0,USA,m,single,n
505,45712,108,24h,I had a good workout. ,I had a good workout. ,True,1,,exercise,26,USA,m,single,n
506,51037,108,24h,I had a good workout. ,I had a good workout. ,True,1,,exercise,26,USA,m,single,n
507,67782,108,3m,"I got a membership at a new gym, which I really love. ","I got a membership at a new gym, which I really love. ",True,1,,exercise,26,USA,m,single,n
508,45719,493,24h,I walked two miles today.,I walked two miles today.,True,1,,exercise,39.0,USA,m,married,y
509,45724,6372,24h,I was at the gym today and hit a new personal squat record! It made me happy because I've been tracking my gym progress and it's nice to see results. ,I was at the gym today and hit a new personal squat record! It made me happy because I've been tracking my gym progress and it's nice to see results. ,True,2,,exercise,30.0,USA,m,married,n
510,45857,863,24h,I was happy when I did a exercise this morning.,I was happy when I did a exercise this morning.,True,1,exercise,exercise,21,USA,f,single,n
511,45933,4215,24h,went to the gym,went to the gym,True,1,exercise,exercise,32,USA,f,married,y
512,45964,5522,24h,I worked out today.,I worked out today.,True,1,,exercise,27.0,USA,m,single,n
513,46032,103,24h,I went for a good jog when it was getting cool out.,I went for a good jog when it was getting cool out.,True,1,exercise,exercise,26,USA,f,single,y
514,120385,103,24h,I went for a run before my shower for about 20 minutes.,I went for a run before my shower for about 20 minutes.,True,1,,exercise,26,USA,f,single,y
515,46039,550,24h,Today was my second day of going for a walk (in a row) because I'm trying to be more active and get in shape and I felt pretty good about that.,Today was my second day of going for a walk (in a row) because I'm trying to be more active and get in shape and I felt pretty good about that.,True,1,,exercise,33.0,USA,f,single,n
516,102093,550,3m,I did a hard workout today.,I did a hard workout today.,True,1,exercise,exercise,33.0,USA,f,single,n
517,46390,602,24h,started doing Yoga from today.,started doing Yoga from today.,True,1,exercise,exercise,53,IND,f,married,y
518,46417,5796,24h,"I don't really care for exercising, but I do it because I feel like I should and after I finished my exercising for today, I was happy because I was done and satisfied with myself for having done it, no matter how much I procrastinated about doing it.","I don't really care for exercising, but I do it because I feel like I should and after I finished my exercising for today, I was happy because I was done and satisfied with myself for having done it, no matter how much I procrastinated about doing it.",True,1,exercise,exercise,41.0,USA,f,single,n
519,46444,949,24h,I took one of my dogs on a mile run at the park.,I took one of my dogs on a mile run at the park.,True,1,,exercise,29,USA,m,married,n
520,112326,949,24h,I finally completed converting my garage into a workout gym.,I finally completed converting my garage into a workout gym.,True,1,,exercise,29,USA,m,married,n
521,46452,13200,24h,I was very happy after completing my exercise routine. My legs are feeling stronger and I have more energy to complete more repetitions of my strengthening program.,I was very happy after completing my exercise routine. My legs are feeling stronger and I have more energy to complete more repetitions of my strengthening program.,True,2,exercise,exercise,34.0,USA,f,married,n
522,46540,767,24h,I was happy when I woke up early today and could spend more time at the gym.,I was happy when I woke up early today and could spend more time at the gym.,True,1,,exercise,23.0,USA,m,single,n
